Auto-detected serial ports are:
/dev/serial/by-id/usb-CubePilot_CubeOrange+_24001C000751323031393637-if00
Connecting to /dev/serial/by-id/usb-CubePilot_CubeOrange+_24001C000751323031393637-if00
Connect /dev/serial/by-id/usb-CubePilot_CubeOrange+_24001C000751323031393637-if00 source_system=255
Log Directory: 
Telemetry log: mav.tlog
Waiting for heartbeat from /dev/serial/by-id/usb-CubePilot_CubeOrange+_24001C000751323031393637-if00
MAV> Detected vehicle 1:1 on link 0
online system 1
HOLD> Mode HOLD
0.000000, 181.0625
0.000000, 181.2969
0.000000, 181.5156
0.336000, 181.7500
0.331500, 181.9688
0.332500, 182.2031
0.332500, 182.4219
0.331750, 182.6406
0.333000, 182.8594
0.332250, 183.0938
0.332000, 183.3125
0.332500, 183.5469
0.339250, 183.7656
0.000000, 184.0000
0.000000, 184.2188
0.000000, 184.4531
0.000000, 184.6719
0.000000, 184.8906
0.000000, 185.1094
0.000000, 185.3438
0.000000, 185.5625
0.000000, 185.7969
0.474250, 316.4688
0.473000, 316.6875
0.467250, 316.9219
0.466750, 317.1406
0.464000, 317.3750
0.463500, 317.5938
0.458000, 317.8594
0.457500, 318.0938
0.456500, 318.2969
0.452750, 318.5156
0.452250, 318.7500
0.451750, 318.9688
0.447000, 319.2031
0.443500, 319.4219
0.441000, 319.6563
0.439250, 319.8750
0.437500, 320.1094
0.436750, 320.3281
0.436750, 320.5938
0.432250, 320.8281
0.429500, 321.0313
0.427250, 321.2500
0.425500, 321.4844
0.421500, 321.7031
0.421250, 321.9375
0.420750, 322.1563
0.420000, 322.3906
0.419750, 322.6094
0.417000, 322.8750
0.416500, 323.1094
0.415000, 323.2969
0.412000, 323.5156
0.408750, 323.7813
0.407000, 324.0156
0.406500, 324.2188
0.404500, 324.4375
0.403750, 324.6719
0.402000, 324.8906
0.401750, 325.1250
0.398250, 325.3438
0.397250, 325.5781
0.395750, 325.7969
0.395250, 326.0313
0.392750, 326.2500
0.392500, 326.5156
0.390750, 326.7500
0.391000, 326.9375
0.390500, 327.1563
0.390500, 327.4219
0.391000, 327.6563
0.387750, 327.8594
1.028750, 100.8906
1.027250, 101.1094
1.026250, 101.3750
1.028500, 101.6094
1.026000, 101.7969
1.024750, 102.0156
1.011500, 102.2500
0.000000, 102.4688
1.008250, 102.7031
0.992500, 102.9219
0.000000, 103.1563
0.000000, 103.3750
0.000000, 103.6094
0.000000, 103.8281
0.000000, 104.0625
0.803750, 104.2813
0.800500, 104.5000
0.805250, 104.7188
0.805250, 104.9531
0.805750, 105.1719
0.807500, 105.4063
0.802250, 105.6250
0.805500, 105.8594
0.804000, 106.0781
0.803000, 106.3125
0.800250, 106.5313
0.799500, 106.7500
0.797500, 106.9688
0.796250, 107.2031
0.797000, 107.4219
0.795750, 107.6875
0.794250, 107.9219
0.795250, 108.1094
0.798250, 108.3281
0.802000, 108.5625
0.800250, 108.7813
0.802250, 109.0156
0.802750, 109.2344
0.802500, 109.4688
0.803250, 109.6875
0.800500, 109.9063
0.798500, 110.1250
0.794000, 110.3594
0.789500, 110.5781
0.000000, 110.8125
0.000000, 111.0313
0.000000, 111.2656
0.000000, 111.4844
0.633000, 111.7188
0.633500, 111.9375
0.623750, 112.1719
2.054250, 246.3281
2.069750, 246.5469
2.078000, 246.7656
2.090250, 246.9844
2.103500, 247.2188
2.118500, 247.4375
2.133750, 247.6719
2.146750, 247.8906
2.157000, 248.1250
2.172250, 248.3438
2.187750, 248.5781
2.203000, 248.7969
2.217500, 249.0156
0.000000, 249.2344
0.000000, 249.4688
0.000000, 249.6875
0.000000, 249.9219
3.511500, 250.1406
0.000000, 250.3594
0.000000, 250.5781
fence present
0.000000, 250.8125
0.000000, 251.0313
0.000000, 251.2656
0.509000, 251.4844
0.510500, 251.7188
0.511250, 251.9375
0.512750, 252.1563
0.513250, 252.3750
0.513250, 252.6094
0.513750, 252.8281
0.514750, 253.0625
0.511500, 253.2813
0.510750, 253.5156
0.506000, 253.7344
0.000000, 253.9531
0.502500, 254.1719
0.000000, 254.4063
0.000000, 254.6250
0.000000, 254.8594
3.869000, 255.0781
3.867000, 255.3125
3.864500, 255.5313
3.861250, 255.7500
3.855500, 255.9688
3.849250, 256.2031
3.846750, 256.4219
3.841750, 256.6563
3.830500, 256.8750
3.827500, 257.1094
3.822500, 257.3281
3.815500, 257.5469
0.322250, 29.07813
0.322000, 29.29688
0.321500, 29.53125
0.322250, 29.75000
0.322500, 29.98438
0.326000, 30.20313
0.327500, 30.43750
0.331000, 30.65625
0.329000, 30.89063
0.329750, 31.10938
0.326750, 31.34375
0.326000, 31.56250
0.323750, 31.79688
0.321250, 32.01563
0.320750, 32.25000
0.313000, 32.46875
0.309500, 32.70313
0.303250, 32.92188
0.302750, 33.15625
0.295750, 33.37500
Detected vehicle 1:0 on link 0
0.000000, 33.60938
0.298250, 33.82813
0.000000, 34.06250
0.000000, 34.28125
0.270750, 34.54688
0.273250, 34.78125
0.272250, 34.96875
0.270250, 35.18750
0.272000, 35.42188
0.272250, 35.64063
0.270750, 35.87500
0.272250, 36.09375
0.272500, 36.32813
0.272750, 36.54688
0.271250, 36.78125
0.274000, 37.00000
0.270250, 37.23438
0.275250, 37.45313
0.274000, 37.68750
0.276500, 37.90625
0.276250, 38.17188
0.272750, 38.40625
0.276500, 38.60938
0.274250, 38.82813
0.276250, 39.06250
0.276250, 39.28125
0.279250, 39.51563
0.276250, 39.73438
0.000000, 39.95313
0.274000, 40.17188
0.274250, 40.43750
0.568500, 176.4688
0.569250, 176.6875
0.569250, 176.9219
0.572500, 177.1406
0.571000, 177.3750
0.570750, 177.5938
0.573250, 177.8281
0.574000, 178.0469
0.573750, 178.2813
0.575250, 178.5000
0.574750, 178.7344
0.575000, 178.9531
0.576250, 179.1875
0.573250, 179.4063
0.570500, 179.6406
0.568750, 179.8594
0.565750, 180.0938
0.563750, 180.3125
0.000000, 180.5469
0.000000, 180.7656
0.000000, 181.0000
0.000000, 181.2188
0.000000, 181.4531
0.336750, 181.6719
0.334000, 181.9063
0.333000, 182.1250
0.332250, 182.3594
0.331250, 182.5781
0.331250, 182.8125
0.331250, 183.0313
0.331000, 183.2656
0.331250, 183.4844
0.336000, 183.7188
0.000000, 183.9375
0.000000, 184.1719
0.000000, 184.3906
0.000000, 184.6250
0.000000, 184.8438
0.000000, 185.0781
0.000000, 185.2969
0.000000, 185.5313
0.000000, 185.7500
0.000000, 185.9844
0.000000, 186.2031
0.556500, 186.4375
0.000000, 186.6563
0.000000, 186.8906
0.000000, 187.1094
0.000000, 187.3438
0.000000, 187.5625
0.000000, 187.7969
0.454250, 318.6094
0.452250, 318.8281
0.448500, 319.0938
0.446000, 319.3281
0.443250, 319.5313
0.440500, 319.7500
0.439250, 319.9844
0.438500, 320.2031
0.437250, 320.4375
0.434000, 320.6563
0.432000, 320.8906
0.429750, 321.1094
0.427250, 321.3438
0.423250, 321.5625
0.422250, 321.7969
0.420750, 322.0156
0.419750, 322.2813
0.420250, 322.5156
0.417750, 322.7188
0.416000, 322.9375
0.414500, 323.1719
0.413000, 323.3906
0.408500, 323.6250
0.408500, 323.8438
0.404750, 324.0781
0.404000, 324.2969
0.404500, 324.5313
0.402500, 324.7500
0.399750, 325.0156
0.400750, 325.2500
0.398750, 325.4531
0.396500, 325.6719
0.395750, 325.9063
0.394500, 326.1250
0.391500, 326.3594
0.390750, 326.5781
0.390500, 326.8125
0.390250, 327.0313
0.390000, 327.2656
0.390000, 327.4844
0.389500, 327.7188
0.389250, 327.9375
0.387250, 328.2031
0.384750, 328.4375
0.385000, 328.6406
0.380750, 328.8594
0.380250, 329.0938
0.378500, 329.3125
0.376750, 329.5469
0.375000, 329.7656
0.374750, 330.0000
0.000000, 103.1406
0.000000, 103.3594
0.000000, 103.5938
0.000000, 103.8125
0.000000, 104.0469
0.800750, 104.2656
0.801500, 104.5000
0.803000, 104.7188
0.802000, 104.9531
0.805750, 105.1719
0.805000, 105.3906
0.807000, 105.6094
0.804250, 105.8438
0.804500, 106.0625
0.799500, 106.2969
0.798750, 106.5156
0.795750, 106.7500
0.796000, 106.9688
0.797750, 107.2031
0.797000, 107.4219
0.796750, 107.6406
0.794250, 107.8594
0.796250, 108.0938
0.797000, 108.3125
0.800500, 108.5469
0.802750, 108.7656
0.801750, 109.0000
0.802750, 109.2188
0.803750, 109.4531
0.803000, 109.6719
0.796250, 109.9063
0.799250, 110.1250
0.794500, 110.3438
0.789750, 110.5625
0.000000, 110.7969
0.000000, 111.0156
0.000000, 111.2500
0.000000, 111.4688
0.632750, 111.7031
0.628750, 111.9219
0.626000, 112.1563
0.626750, 112.3750
0.626500, 112.5938
0.626750, 112.8125
0.625000, 113.0469
0.618750, 113.2656
0.613750, 113.5000
0.613000, 113.7188
0.610500, 113.9531
0.616000, 114.1719
0.000000, 114.4063
2.210000, 248.9063
2.224000, 249.1250
0.000000, 249.3594
0.000000, 249.5781
0.000000, 249.8125
0.000000, 250.0313
3.527000, 250.2500
0.000000, 250.4688
0.000000, 250.7344
0.000000, 250.9688
0.000000, 251.1563
0.000000, 251.3750
0.510250, 251.6094
0.508000, 251.8281
0.511500, 252.0625
0.516500, 252.2813
0.513250, 252.5000
0.510750, 252.7188
0.510250, 252.9531
0.513750, 253.1719
0.510500, 253.4063
0.000000, 253.6250
0.000000, 253.8594
0.501250, 254.0781
0.496500, 254.3125
0.000000, 254.5313
3.887750, 254.7656
3.860250, 254.9844
3.864750, 255.2031
3.866250, 255.4219
3.863000, 255.6563
3.860500, 255.8750
3.855000, 256.1094
3.846750, 256.3281
3.842500, 256.5625
3.835750, 256.7813
3.828250, 257.0000
3.827250, 257.2188
3.820500, 257.4531
3.812500, 257.6719
3.808750, 257.9063
3.806250, 258.1250
3.799250, 258.3594
3.788500, 258.5781
3.777500, 258.8125
3.771000, 259.0313
3.767000, 259.2656
0.000000, 259.4844
0.000000, 259.7031
0.000000, 259.9219
0.000000, 260.1563
0.000000, 31.46875
0.324500, 31.68750
0.321000, 31.92188
0.315750, 32.14063
0.316250, 32.37500
0.314250, 32.59375
0.304000, 32.82813
0.000000, 33.04688
0.298250, 33.28125
0.292750, 33.50000
0.294500, 33.76563
0.000000, 34.00000
0.000000, 34.18750
0.274000, 34.40625
0.267500, 34.64063
0.269250, 34.85938
0.268500, 35.09375
0.268250, 35.31250
0.270500, 35.57813
0.272000, 35.81250
0.275500, 36.01563
0.271000, 36.23438
0.271750, 36.46875
0.272750, 36.68750
0.276000, 36.92188
0.273750, 37.14063
0.274250, 37.37500
0.275000, 37.59375
0.273250, 37.82813
0.274750, 38.04688
0.275000, 38.28125
0.278000, 38.50000
0.274250, 38.73438
0.276500, 38.95313
0.275000, 39.18750
0.274250, 39.40625
0.277750, 39.64063
0.276000, 39.85938
0.276500, 40.12500
0.274750, 40.35938
0.278750, 40.54688
0.000000, 40.76563
0.000000, 41.03125
0.000000, 41.26563
0.000000, 41.46875
0.000000, 41.68750
0.000000, 41.92188
0.290250, 42.14063
0.288500, 42.37500
0.289250, 42.59375
0.000000, 42.82813
0.576500, 178.3281
0.576750, 178.5469
0.576250, 178.7813
0.576250, 179.0000
0.576500, 179.2344
0.573750, 179.4531
0.570750, 179.6875
0.567000, 179.9063
0.565500, 180.1406
0.561500, 180.3594
0.000000, 180.5938
0.000000, 180.8125
0.000000, 181.0313
0.000000, 181.2500
0.000000, 181.5156
0.335500, 181.7500
0.333500, 181.9531
0.332750, 182.1719
0.332500, 182.3906
0.332250, 182.6094
0.331750, 182.8438
0.331500, 183.0625
0.331000, 183.2969
0.331500, 183.5156
0.337000, 183.7813
0.000000, 184.0156
0.000000, 184.2031
0.000000, 184.4219
0.000000, 184.6563
0.000000, 184.8750
0.000000, 185.1094
0.000000, 185.3281
0.000000, 185.5625
0.000000, 185.7813
0.557000, 186.0156
0.558500, 186.2344
0.561750, 186.4688
0.000000, 186.6875
0.000000, 186.9219
0.000000, 187.1406
0.000000, 187.3750
0.000000, 187.5938
0.000000, 187.8281
0.000000, 188.0469
0.000000, 188.2813
0.000000, 188.5000
0.000000, 188.7344
0.000000, 188.9531
0.000000, 189.1875
0.000000, 189.4063
0.216000, 189.5313
0.431250, 321.0625
0.426000, 321.2813
0.422250, 321.5469
0.425000, 321.7813
0.420250, 321.9844
0.421000, 322.2031
0.420500, 322.4375
0.420000, 322.6563
0.416000, 322.8906
0.414000, 323.1094
0.413500, 323.3438
0.411750, 323.5625
0.407500, 323.7969
0.406500, 324.0156
0.403750, 324.2813
0.403750, 324.5156
0.400500, 324.7188
0.402000, 324.9375
0.401250, 325.2031
0.398250, 325.4375
0.398000, 325.6250
0.395750, 325.8438
0.394250, 326.1094
0.393000, 326.3438
0.392000, 326.5469
0.391250, 326.7656
0.390500, 327.0000
0.389750, 327.2188
0.390250, 327.4531
0.389250, 327.6719
0.389500, 327.9375
0.382500, 328.1719
0.384750, 328.3750
0.383750, 328.5938
0.379750, 328.8281
0.379250, 329.0469
0.377750, 329.2813
0.375250, 329.5000
0.374500, 329.7344
0.373000, 329.9531
0.373250, 330.2188
0.372750, 330.4531
0.373500, 330.6563
0.374000, 330.8750
0.374000, 331.1094
0.373500, 331.3281
0.368250, 331.5625
0.368250, 331.7813
0.367250, 332.0156
0.364750, 332.2344
0.364500, 332.5000
0.801750, 106.1719
0.801500, 106.3906
0.800500, 106.6250
0.793500, 106.8438
0.798750, 107.0781
0.799000, 107.2969
0.796500, 107.5313
0.795250, 107.7500
0.797500, 107.9844
0.796750, 108.2031
0.798500, 108.4375
0.800500, 108.6563
0.800500, 108.8906
0.802000, 109.1094
0.802250, 109.3438
0.803250, 109.5625
0.801250, 109.7969
0.798500, 110.0156
0.793750, 110.2500
0.789750, 110.4688
0.000000, 110.7031
0.000000, 110.9219
0.000000, 111.1563
0.000000, 111.3750
0.633250, 111.6094
0.631000, 111.8281
0.629500, 112.0625
0.627500, 112.2813
0.627000, 112.5156
0.626250, 112.7344
0.625500, 112.9688
0.618750, 113.1875
0.615250, 113.4219
0.614250, 113.6406
0.610500, 113.8750
0.614750, 114.0938
0.619750, 114.3281
0.000000, 114.5469
0.000000, 114.7813
0.000000, 115.0000
0.661500, 115.2344
0.666000, 115.4531
0.670500, 115.6875
0.672500, 115.9063
0.665500, 116.1406
0.664500, 116.3594
0.671750, 116.5938
0.000000, 116.8125
0.000000, 117.0469
0.000000, 117.2656
0.000000, 117.4531
0.516500, 252.2344
0.516250, 252.4531
0.515000, 252.6875
0.509750, 252.9063
0.510250, 253.1406
0.510250, 253.3594
0.501500, 253.5938
0.503750, 253.8125
0.000000, 254.0313
0.000000, 254.2500
0.000000, 254.4844
3.883750, 254.7031
3.872000, 254.9375
3.864000, 255.1563
3.863250, 255.3906
3.864000, 255.6094
3.862000, 255.8438
3.855000, 256.0625
3.847500, 256.2813
3.841750, 256.5000
3.832750, 256.7344
3.827000, 256.9531
3.824750, 257.1875
3.821250, 257.4063
3.808500, 257.6406
3.809500, 257.8594
3.807500, 258.0938
3.798500, 258.3125
3.790250, 258.5469
3.774500, 258.7656
3.770500, 259.0000
3.765750, 259.2188
0.000000, 259.4375
0.000000, 259.6563
0.000000, 259.8906
0.000000, 260.1094
0.454000, 260.3438
0.454250, 260.5625
0.455500, 260.7969
0.457000, 261.0156
0.454250, 261.2500
0.449750, 261.4688
0.450750, 261.6875
0.000000, 261.9063
0.437750, 262.1719
0.437250, 262.4063
0.000000, 262.5938
0.000000, 262.8125
0.000000, 263.0469
0.000000, 263.2656
0.413250, 263.5000
0.271000, 34.70313
0.271750, 34.92188
0.271250, 35.15625
0.270750, 35.37500
0.270250, 35.60938
0.273750, 35.82813
0.271750, 36.04688
0.272250, 36.26563
0.274250, 36.53125
0.270250, 36.76563
0.273000, 36.95313
0.273000, 37.17188
0.270500, 37.40625
0.272000, 37.62500
0.272000, 37.85938
0.000000, 38.07813
0.274000, 38.31250
0.277750, 38.53125
0.276000, 38.75000
0.278000, 38.96875
0.000000, 39.20313
0.273250, 39.42188
0.278750, 39.65625
0.272000, 39.87500
0.271250, 40.10938
0.000000, 40.32813
0.000000, 40.56250
0.275250, 40.78125
0.000000, 41.01563
0.284000, 41.23438
0.000000, 41.45313
0.000000, 41.67188
0.285750, 41.90625
0.286500, 42.12500
0.000000, 42.35938
0.286250, 42.57813
0.289500, 42.81250
0.290750, 43.03125
0.296000, 43.26563
0.000000, 43.48438
0.000000, 43.71875
0.000000, 43.93750
0.326250, 44.15625
0.000000, 44.37500
0.000000, 44.60938
0.000000, 44.82813
0.000000, 45.06250
0.373500, 45.28125
0.377750, 45.42188
0.000000, 45.60938
0.389250, 45.89063
0.000000, 181.1094
0.000000, 181.3281
0.000000, 181.5469
0.336000, 181.7656
0.333750, 182.0000
0.333000, 182.2188
0.332000, 182.4531
0.333250, 182.6719
0.332000, 182.9063
0.332250, 183.1250
0.332500, 183.3594
0.332250, 183.5781
0.000000, 183.7969
0.000000, 184.0156
0.000000, 184.2500
0.000000, 184.4688
0.000000, 184.7031
0.000000, 184.9219
0.000000, 185.1563
0.000000, 185.3750
0.000000, 185.6094
0.000000, 185.8281
0.000000, 186.0625
0.000000, 186.2813
0.000000, 186.5000
0.000000, 186.7188
0.000000, 186.9531
0.000000, 187.1719
0.000000, 187.4063
0.000000, 187.6250
0.000000, 187.8594
0.000000, 188.0781
0.000000, 188.3125
0.000000, 188.5313
0.000000, 188.7656
0.000000, 188.9844
0.000000, 189.2031
0.220500, 189.4219
0.218000, 189.5469
0.216000, 189.7188
0.210250, 190.0000
0.208500, 190.2188
0.209000, 190.4531
0.213000, 190.6719
0.214250, 190.9063
0.213500, 191.1250
0.215500, 191.3438
0.216750, 191.5625
0.217750, 191.7969
0.217500, 192.0156
0.217750, 192.2500
0.420000, 322.4531
0.415000, 322.6719
0.417250, 322.9063
0.413500, 323.1250
0.412500, 323.3594
0.408750, 323.5781
0.410000, 323.7969
0.406250, 324.0156
0.404500, 324.2813
0.403750, 324.5156
0.402250, 324.7031
0.402000, 324.9219
0.401750, 325.1563
0.401500, 325.3750
0.397250, 325.6094
0.396750, 325.8281
0.393000, 326.0625
0.393250, 326.2813
0.391500, 326.5156
0.390750, 326.7344
0.389750, 326.9688
0.390750, 327.1875
0.390000, 327.4219
0.391000, 327.6406
0.387250, 327.8750
0.388750, 328.0938
0.384250, 328.3281
0.382250, 328.5469
0.381500, 328.7813
0.380000, 329.0000
0.378500, 329.2344
0.374250, 329.4531
0.375000, 329.6875
0.373250, 329.9063
0.373000, 330.1406
0.373500, 330.3594
0.374000, 330.5938
0.375000, 330.8125
0.373750, 331.0469
0.373500, 331.2656
0.367750, 331.5000
0.369000, 331.7188
0.367000, 331.9531
0.364500, 332.1719
0.364500, 332.4063
0.364000, 332.6250
0.361250, 332.8594
0.358500, 333.0781
0.358500, 333.2969
0.356750, 333.5156
0.357500, 333.5625
0.803000, 106.0781
0.802500, 106.2969
0.798500, 106.5156
0.800000, 106.7344
0.797500, 106.9688
0.796500, 107.1875
0.794750, 107.4219
0.797750, 107.6406
0.795250, 107.8594
0.798500, 108.0781
0.799750, 108.3125
0.800000, 108.5313
0.800750, 108.7656
0.801500, 108.9844
0.804500, 109.2031
0.803500, 109.4219
0.803250, 109.6563
0.803000, 109.8750
0.799250, 110.0938
0.000000, 110.3125
0.790500, 110.5469
0.000000, 110.7656
0.000000, 110.9844
0.000000, 111.2031
0.000000, 111.4375
0.631750, 111.6563
0.630500, 111.8906
0.630000, 112.1094
0.627250, 112.3281
0.626750, 112.5469
0.626500, 112.7813
0.625000, 113.0000
0.617500, 113.2344
0.617000, 113.4531
0.615750, 113.6719
0.614250, 113.8906
0.615500, 114.1250
0.000000, 114.3438
0.000000, 114.5625
0.000000, 114.7813
0.652250, 115.0156
0.658750, 115.2344
0.666250, 115.4688
0.674000, 115.6875
0.670000, 115.9063
0.664500, 116.1250
0.665000, 116.3594
0.672500, 116.5781
0.000000, 116.8125
0.000000, 117.0313
0.000000, 117.2344
0.000000, 250.8281
0.000000, 251.0469
0.000000, 251.2813
0.509750, 251.5000
0.511250, 251.7188
0.510750, 251.9375
0.513750, 252.1719
0.516000, 252.3906
0.513250, 252.6250
0.513750, 252.8438
0.512000, 253.0625
0.511750, 253.2813
0.506000, 253.5156
0.000000, 253.7344
0.000000, 253.9688
0.497750, 254.1875
0.000000, 254.4063
0.000000, 254.6250
3.888000, 254.8594
3.878250, 255.0781
3.864750, 255.2969
3.863000, 255.5156
3.863000, 255.7500
3.857000, 255.9688
3.851000, 256.1875
3.844750, 256.4063
3.839750, 256.6406
3.832250, 256.8594
3.823250, 257.0938
3.824500, 257.3125
3.814500, 257.5469
3.809250, 257.7656
3.808000, 257.9844
3.801500, 258.2031
3.791000, 258.4375
3.782000, 258.6563
3.773500, 258.8906
3.769500, 259.1094
3.765000, 259.3281
0.000000, 259.5469
0.000000, 259.7813
0.000000, 260.0000
0.000000, 260.2188
0.454750, 260.4375
0.453750, 260.6719
0.455000, 260.8906
0.453500, 261.1094
0.452250, 261.3281
0.000000, 261.5625
0.443000, 261.7813
0.441000, 262.0156
0.319250, 32.09375
0.318750, 32.31250
0.313000, 32.53125
0.307500, 32.75000
0.000000, 32.98438
0.298750, 33.20313
0.295500, 33.43750
0.296750, 33.65625
0.000000, 33.89063
0.000000, 34.10938
0.000000, 34.34375
0.271250, 34.56250
0.270250, 34.79688
0.270500, 35.01563
0.269250, 35.23438
0.269000, 35.45313
0.269000, 35.68750
0.271250, 35.90625
0.271250, 36.14063
0.273000, 36.35938
0.277000, 36.57813
0.271500, 36.79688
0.275000, 37.03125
0.274250, 37.25000
0.274250, 37.48438
0.274750, 37.70313
0.272500, 37.93750
0.275000, 38.15625
0.275500, 38.39063
0.274250, 38.60938
0.277000, 38.82813
0.275500, 39.04688
0.274500, 39.28125
0.277250, 39.50000
0.000000, 39.73438
0.274750, 39.95313
0.275750, 40.18750
0.278500, 40.40625
0.276000, 40.62500
0.000000, 40.84375
0.279250, 41.07813
0.286750, 41.29688
0.291500, 41.53125
0.290250, 41.75000
0.290250, 41.96875
0.288750, 42.18750
0.000000, 42.42188
0.000000, 42.64063
0.290750, 42.87500
0.000000, 43.09375
0.297500, 43.32813
0.000000, 177.1250
0.579500, 177.3438
0.580250, 177.5781
0.579000, 177.7969
0.579250, 178.0156
0.578000, 178.2344
0.580250, 178.4688
0.579750, 178.6875
0.578750, 178.9219
0.581750, 179.1406
0.580000, 179.3594
0.000000, 179.5781
0.569500, 179.8125
0.567250, 180.0313
0.564500, 180.2656
0.564750, 180.4844
0.000000, 180.7031
0.000000, 180.9219
